Unnamed: 0,x,y,area,pixelValue,height,heights
833,2387,2795,2974.5,148,9.378313725489988,tensor([[10.1602]])
834,1460,2763,743.5,149,10.36890196078411,tensor([[10.2609]])
835,1460,2763,741.5,149,9.972666666666557,tensor([[10.2610]])
836,1133,2761,1584.5,149,10.22031372549009,tensor([[10.2230]])
837,1133,2761,1576.5,149,10.1542745098036,tensor([[10.2233]])
838,188,2785,2010,150,10.20380392156858,tensor([[10.2037]])
839,188,2785,2002,150,10.08823529411757,tensor([[10.2041]])
840,2201,2749,796,150,10.2533333333331,tensor([[10.2586]])
841,2201,2749,793,150,10.23682352941159,tensor([[10.2587]])
842,2658,2747,842.5,150,10.36890196078411,tensor([[10.2565]])
843,2658,2747,841.5,150,10.26984313725507,tensor([[10.2565]])
844,2146,2747,872,149,10.28635294117612,tensor([[10.2551]])
845,2146,2747,868,149,10.30286274509808,tensor([[10.2553]])
846,1311,2758,1763.5,146,9.675490196078044,tensor([[10.2149]])
847,1311,2758,1759,146,9.609450980392012,tensor([[10.2151]])
848,3052,2742,1044.5,148,9.906627450980068,tensor([[10.2473]])
849,3052,2742,1040,148,10.26984313725507,tensor([[10.2476]])
850,1017,2742,1148,149,10.50098039215663,tensor([[10.2427]])
851,1017,2742,1141,149,10.35239215686261,tensor([[10.2430]])
852,2547,2746,1051,123,9.791058823529513,tensor([[10.2471]])
853,2547,2746,1045,123,9.923137254901576,tensor([[10.2473]])
854,4008,2733,989.5,151,10.46796078431362,tensor([[10.2498]])
855,4008,2733,986.5,151,10.38541176470562,tensor([[10.2500]])
856,3444,2759,2700,146,9.906627450980068,tensor([[10.1726]])
857,3444,2759,2693,146,9.906627450980068,tensor([[10.1729]])
858,2592,2727,788.5,151,10.3358823529411,tensor([[10.2589]])
859,2592,2727,785.5,151,10.35239215686261,tensor([[10.2590]])
860,1951,2753,2283,148,10.38541176470562,tensor([[10.1914]])
861,1951,2753,2277.5,148,10.2533333333331,tensor([[10.1917]])
862,954,2723,683.5,145,10.31937254901959,tensor([[10.2637]])
863,954,2723,681,145,10.18729411764707,tensor([[10.2638]])
864,700,2727,1140,149,9.741529411764532,tensor([[10.2430]])
865,700,2727,1135,149,9.774549019608004,tensor([[10.2433]])
866,1514,2749,1724.5,152,10.26984313725507,tensor([[10.2166]])
867,1514,2749,1720,152,10.3358823529411,tensor([[10.2168]])
868,3803,2723,1713.5,159,10.48447058823513,tensor([[10.2171]])
869,3803,2723,1710,159,10.48447058823513,tensor([[10.2173]])
870,3740,2711,670,152,10.28635294117612,tensor([[10.2643]])
871,3740,2711,667.5,152,9.923137254901576,tensor([[10.2644]])
872,3611,2714,763.5,151,10.30286274509808,tensor([[10.2600]])
873,3611,2714,759,151,10.17078431372511,tensor([[10.2602]])
874,2696,2707,921.5,147,10.2533333333331,tensor([[10.2529]])
875,2696,2707,917,147,9.741529411764532,tensor([[10.2531]])
876,2058,2718,1400,153,10.22031372549009,tensor([[10.2313]])
877,2058,2718,1394.5,153,9.906627450980068,tensor([[10.2315]])
878,1974,2706,965,150,10.30286274509808,tensor([[10.2509]])
879,1974,2706,962,150,10.41843137254909,tensor([[10.2511]])
880,1084,2702,736.5,148,9.758039215686496,tensor([[10.2613]])
881,1084,2702,734,148,9.873607843137052,tensor([[10.2614]])
882,1151,2696,949,152,9.857098039215543,tensor([[10.2517]])
883,1151,2696,946,152,9.906627450980068,tensor([[10.2518]])
884,504,2684,835,150,10.23682352941159,tensor([[10.2568]])
885,504,2684,833,150,9.89011764705856,tensor([[10.2569]])
886,906,2674,756.5,151,9.774549019608004,tensor([[10.2604]])
887,906,2674,754.5,151,10.20380392156858,tensor([[10.2604]])
888,1420,2696,3788,149,10.3358823529411,tensor([[10.1234]])
889,1420,2696,3776.5,149,10.3358823529411,tensor([[10.1240]])
890,3550,2679,2429.5,163,10.86419607843163,tensor([[10.1848]])
891,3550,2679,2423,163,10.86419607843163,tensor([[10.1851]])
892,1571,2677,1618,123,9.791058823529513,tensor([[10.2214]])
893,1571,2677,1611,123,9.873607843137052,tensor([[10.2218]])
894,1044,2677,1866,123,9.510392156862965,tensor([[10.2102]])
895,1044,2677,1858.5,123,9.510392156862965,tensor([[10.2106]])
896,3357,2646,677,151,10.38541176470562,tensor([[10.2639]])
897,3357,2646,674,151,10.48447058823513,tensor([[10.2641]])
898,2666,2650,736.5,149,9.758039215686496,tensor([[10.2613]])
899,2666,2650,732.5,149,10.28635294117612,tensor([[10.2614]])
900,2386,2643,735,147,10.36890196078411,tensor([[10.2613]])
901,2386,2642,732,147,10.18729411764707,tensor([[10.2615]])
902,1197,2678,2110.5,150,10.23682352941159,tensor([[10.1992]])
903,1197,2678,2101.5,150,10.23682352941159,tensor([[10.1996]])
904,1144,2646,1476.5,146,10.20380392156858,tensor([[10.2278]])
905,1144,2645,1468,146,10.28635294117612,tensor([[10.2282]])
906,3674,2629,734,152,9.873607843137052,tensor([[10.2614]])
907,3674,2629,731.5,152,10.31937254901959,tensor([[10.2615]])
908,3728,2632,1124.5,151,10.28635294117612,tensor([[10.2437]])
909,3728,2632,1119.5,151,10.35239215686261,tensor([[10.2440]])
910,1770,2630,973,150,9.840588235294035,tensor([[10.2506]])
911,1770,2630,970,150,10.3358823529411,tensor([[10.2507]])
912,1544,2641,1351,147,10.48447058823513,tensor([[10.2335]])
913,1544,2641,1343.5,147,10.35239215686261,tensor([[10.2338]])
914,2136,2623,851,145,9.312274509803956,tensor([[10.2561]])
915,2136,2623,847,145,9.774549019608004,tensor([[10.2563]])
916,869,2625,1880,152,9.510392156862965,tensor([[10.2096]])
917,869,2625,1877,152,9.510392156862965,tensor([[10.2097]])
918,1652,2613,988,152,10.2533333333331,tensor([[10.2499]])
919,1652,2613,985.5,152,10.38541176470562,tensor([[10.2500]])
920,2711,2603,1242.5,151,9.477372549019492,tensor([[10.2384]])
921,2711,2603,1237,151,10.36890196078411,tensor([[10.2387]])
922,2335,2600,1007.5,152,10.45145098039211,tensor([[10.2490]])
923,2335,2600,1004,152,10.38541176470562,tensor([[10.2492]])
924,1750,2596,766,154,10.38541176470562,tensor([[10.2599]])
925,1750,2596,762.5,154,10.28635294117612,tensor([[10.2601]])
926,2100,2601,915,148,10.18729411764707,tensor([[10.2532]])
927,2100,2601,911.5,148,9.774549019608004,tensor([[10.2534]])
928,916,2590,707.5,151,10.3358823529411,tensor([[10.2626]])
929,916,2590,705.5,151,10.31937254901959,tensor([[10.2627]])
930,3959,2590,1083.5,148,10.30286274509808,tensor([[10.2456]])
931,3959,2590,1078.5,148,10.31937254901959,tensor([[10.2458]])
932,1880,2580,676,151,10.38541176470562,tensor([[10.2640]])
933,1880,2580,673,151,10.3358823529411,tensor([[10.2641]])
934,1449,2581,770.5,149,10.46796078431362,tensor([[10.2597]])
935,1449,2581,768,149,10.36890196078411,tensor([[10.2598]])
936,2070,2573,783,148,10.1542745098036,tensor([[10.2592]])
937,2070,2573,777.5,148,10.26984313725507,tensor([[10.2594]])
938,1956,2571,885,149,10.23682352941159,tensor([[10.2546]])
939,1956,2571,880.5,149,9.857098039215543,tensor([[10.2548]])
940,2518,2570,973,149,9.840588235294035,tensor([[10.2506]])
941,2518,2570,968.5,149,10.36890196078411,tensor([[10.2508]])
942,1243,2554,732.5,152,10.28635294117612,tensor([[10.2614]])
943,1243,2554,730,152,10.38541176470562,tensor([[10.2616]])
944,2002,2559,1027,148,10.3358823529411,tensor([[10.2481]])
945,2002,2559,1022,148,10.17078431372511,tensor([[10.2484]])
946,2290,2550,814.5,147,10.2533333333331,tensor([[10.2577]])
947,2290,2550,810,147,10.28635294117612,tensor([[10.2579]])
948,1682,2559,1233.5,145,10.18729411764707,tensor([[10.2388]])
949,1682,2559,1226,145,9.758039215686496,tensor([[10.2392]])
950,2813,2545,824.5,145,10.22031372549009,tensor([[10.2573]])
951,2813,2545,819,145,10.17078431372511,tensor([[10.2575]])
952,1590,2582,3005,123,9.378313725489988,tensor([[10.1588]])
953,1590,2582,2994,123,9.378313725489988,tensor([[10.1593]])
954,2584,2543,747.5,144,10.23682352941159,tensor([[10.2608]])
955,2584,2543,744,144,10.2533333333331,tensor([[10.2609]])
956,853,2542,1339,148,10.53399999999965,tensor([[10.2340]])
957,853,2542,1336,148,10.56701960784267,tensor([[10.2342]])
958,1359,2563,2063,123,9.444352941176476,tensor([[10.2013]])
959,1359,2563,2056.5,123,9.444352941176476,tensor([[10.2016]])
960,3727,2534,1228,151,9.758039215686496,tensor([[10.2391]])
961,3727,2534,1223.5,151,9.510392156862965,tensor([[10.2393]])
962,1290,2525,1046.5,150,10.38541176470562,tensor([[10.2473]])
963,1290,2525,1041.5,150,10.35239215686261,tensor([[10.2475]])
964,3654,2523,1022.5,154,10.26984313725507,tensor([[10.2483]])
965,3654,2523,1017.5,154,9.526901960784471,tensor([[10.2486]])
966,1489,2528,1905.5,123,9.510392156862965,tensor([[10.2085]])
967,1489,2528,1898,123,9.510392156862965,tensor([[10.2088]])
968,1332,2513,899,152,10.36890196078411,tensor([[10.2539]])
969,1332,2513,897,152,10.2533333333331,tensor([[10.2540]])
970,2523,2517,965.5,146,10.28635294117612,tensor([[10.2509]])
971,2523,2517,960,146,10.2533333333331,tensor([[10.2512]])
972,1228,2511,1170,152,10.23682352941159,tensor([[10.2417]])
973,1228,2511,1164.5,152,10.66607843137263,tensor([[10.2419]])
974,2016,2504,891,145,9.824078431372527,tensor([[10.2543]])
975,2016,2504,888.5,145,10.22031372549009,tensor([[10.2544]])
976,1866,2494,884,149,10.26984313725507,tensor([[10.2546]])
977,1866,2494,879.5,149,9.427843137254968,tensor([[10.2548]])
978,1025,2512,2334,123,9.427843137254968,tensor([[10.1891]])
979,1025,2512,2324.5,123,9.427843137254968,tensor([[10.1895]])
980,1561,2498,1148.5,156,10.50098039215663,tensor([[10.2427]])
981,1561,2498,1144,156,10.3358823529411,tensor([[10.2429]])
982,1172,2520,2590,152,9.510392156862965,tensor([[10.1775]])
983,1172,2520,2579,152,9.510392156862965,tensor([[10.1780]])
984,2007,2460,933,152,10.45145098039211,tensor([[10.2524]])
985,2007,2460,929.5,152,10.45145098039211,tensor([[10.2525]])
986,4058,2455,1630.5,155,10.53399999999965,tensor([[10.2209]])
987,4058,2455,1624.5,155,10.50098039215663,tensor([[10.2212]])
988,2687,2448,783.5,146,10.35239215686261,tensor([[10.2591]])
989,2687,2448,780,146,10.13776470588209,tensor([[10.2593]])
990,3943,2444,866,151,10.35239215686261,tensor([[10.2554]])
991,3943,2444,863.5,151,9.906627450980068,tensor([[10.2555]])
992,3469,2446,692,151,10.1542745098036,tensor([[10.2633]])
993,3469,2446,690,151,10.31937254901959,tensor([[10.2634]])
994,3798,2435,1438,151,9.906627450980068,tensor([[10.2296]])
995,3798,2435,1433.5,151,9.840588235294035,tensor([[10.2298]])
996,1827,2438,1398.5,148,10.30286274509808,tensor([[10.2314]])
997,1827,2438,1393.5,148,9.906627450980068,tensor([[10.2316]])
998,1551,2428,964,151,10.38541176470562,tensor([[10.2510]])
999,1551,2428,960,151,10.2533333333331,tensor([[10.2512]])
1000,2012,2415,667.5,123,9.923137254901576,tensor([[10.2644]])
1001,1945,2423,921.5,147,10.2533333333331,tensor([[10.2529]])
1002,1945,2423,917.5,147,10.20380392156858,tensor([[10.2531]])
1003,3118,2405,736.5,145,9.758039215686496,tensor([[10.2613]])
1004,3118,2405,733.5,145,9.774549019608004,tensor([[10.2614]])
1005,3836,2404,769.5,153,10.53399999999965,tensor([[10.2598]])
1006,3836,2404,766.5,153,10.00568627450957,tensor([[10.2599]])
1007,1787,2411,941.5,149,10.31937254901959,tensor([[10.2520]])
1008,1787,2411,937,149,10.2533333333331,tensor([[10.2522]])
1009,2049,2423,1237.5,149,10.36890196078411,tensor([[10.2386]])
1010,2049,2423,1233,149,10.18729411764707,tensor([[10.2388]])
1011,1871,2402,1431.5,145,10.12125490196058,tensor([[10.2299]])
1012,1871,2402,1429,145,9.658980392156536,tensor([[10.2300]])
1013,3930,2391,966.5,147,9.939647058823541,tensor([[10.2509]])
1014,3930,2391,965,147,10.30286274509808,tensor([[10.2509]])
1015,2380,2376,669,151,10.28635294117612,tensor([[10.2643]])
1016,3745,2369,687.5,149,10.36890196078411,tensor([[10.2635]])
1017,3745,2369,684.5,149,10.31937254901959,tensor([[10.2636]])
1018,3338,2369,754,149,10.17078431372511,tensor([[10.2605]])
1019,3338,2369,751.5,149,10.28635294117612,tensor([[10.2606]])
1020,3279,2370,680,151,10.40192156862759,tensor([[10.2638]])
1021,3279,2370,675.5,151,10.35239215686261,tensor([[10.2640]])
1022,3796,2376,1659.5,148,10.28635294117612,tensor([[10.2196]])
1023,3796,2376,1652,148,10.23682352941159,tensor([[10.2199]])
1024,2093,2360,910,148,10.22031372549009,tensor([[10.2534]])
1025,2093,2360,907,148,9.774549019608004,tensor([[10.2536]])
1026,2037,2352,995,153,10.2533333333331,tensor([[10.2496]])
1027,2037,2352,991.5,153,10.30286274509808,tensor([[10.2497]])
1028,3901,2359,3707,147,10.23682352941159,tensor([[10.1271]])
1029,3901,2359,3693.5,147,10.23682352941159,tensor([[10.1277]])
1030,1713,2320,716.5,151,9.725019607843478,tensor([[10.2622]])
1031,1713,2320,714.5,151,10.23682352941159,tensor([[10.2623]])
1032,2125,2322,854,148,9.725019607843478,tensor([[10.2560]])
1033,2125,2322,849,148,10.2533333333331,tensor([[10.2562]])
1034,3752,2310,693,151,10.26984313725507,tensor([[10.2632]])
1035,3752,2310,689,151,10.35239215686261,tensor([[10.2634]])
1036,1755,2315,763,143,10.23682352941159,tensor([[10.2601]])
1037,1755,2315,758.5,143,10.1542745098036,tensor([[10.2603]])
1038,3167,2307,936.5,149,9.840588235294035,tensor([[10.2522]])
1039,3167,2307,934,149,10.40192156862759,tensor([[10.2523]])
1040,3606,2294,796,148,10.2533333333331,tensor([[10.2586]])
1041,3606,2294,792,148,10.23682352941159,tensor([[10.2588]])
1042,2350,2291,811.5,152,10.20380392156858,tensor([[10.2579]])
1043,2350,2291,809,152,10.4349411764706,tensor([[10.2580]])
1044,1909,2299,834.5,151,10.36890196078411,tensor([[10.2568]])
1045,1909,2299,831.5,151,9.873607843137052,tensor([[10.2570]])
1046,2702,2299,1098,147,9.923137254901576,tensor([[10.2449]])
1047,2702,2299,1093,147,9.873607843137052,tensor([[10.2452]])
1048,2521,2272,864,148,9.840588235294035,tensor([[10.2555]])
1049,2521,2272,860.5,148,9.758039215686496,tensor([[10.2557]])
1050,2166,2268,832,123,9.427843137254968,tensor([[10.2569]])
1051,2166,2268,828.5,123,9.89011764705856,tensor([[10.2571]])
1052,3898,2257,801,153,10.4349411764706,tensor([[10.2583]])
1053,3898,2257,798,153,9.873607843137052,tensor([[10.2585]])
1054,3405,2260,885.5,150,10.26984313725507,tensor([[10.2545]])
1055,3405,2260,882.5,150,9.840588235294035,tensor([[10.2547]])
1056,2637,2245,767,123,10.00568627450957,tensor([[10.2599]])
1057,2637,2245,760.5,123,9.36180392156848,tensor([[10.2602]])
1058,3110,2220,844,151,10.36890196078411,tensor([[10.2564]])
1059,3110,2220,841.5,151,10.26984313725507,tensor([[10.2565]])
1060,2145,2195,1943,146,10.26984313725507,tensor([[10.2068]])
1061,2145,2195,1936,146,10.26984313725507,tensor([[10.2071]])
1062,2463,2172,868.5,147,10.30286274509808,tensor([[10.2553]])
1063,2463,2172,863.5,147,9.906627450980068,tensor([[10.2555]])
1064,3935,2161,1255,151,9.939647058823541,tensor([[10.2378]])
1065,3935,2161,1251,151,10.26984313725507,tensor([[10.2380]])
1066,2074,2153,704.5,152,10.40192156862759,tensor([[10.2627]])
1067,2074,2153,700.5,152,10.40192156862759,tensor([[10.2629]])
1068,2162,2144,951,155,9.956156862744592,tensor([[10.2516]])
1069,2162,2144,947,155,10.41843137254909,tensor([[10.2518]])
1070,4068,2134,760,151,9.824078431372527,tensor([[10.2602]])
1071,4068,2134,757,151,9.857098039215543,tensor([[10.2603]])
1072,2206,2136,876.5,148,10.17078431372511,tensor([[10.2549]])
1073,2206,2136,873.5,148,10.13776470588209,tensor([[10.2551]])
1074,3982,2114,1074,152,10.31937254901959,tensor([[10.2460]])
1075,3982,2114,1071,152,10.35239215686261,tensor([[10.2462]])
1076,3244,2113,906,150,9.807568627451021,tensor([[10.2536]])
1077,3244,2113,902,150,10.28635294117612,tensor([[10.2538]])
1078,2634,2112,1090,147,10.30286274509808,tensor([[10.2453]])
1079,2634,2112,1085.5,147,10.31937254901959,tensor([[10.2455]])
1080,3434,2099,1096,150,10.31937254901959,tensor([[10.2450]])
1081,3434,2099,1092.5,150,9.923137254901576,tensor([[10.2452]])
1082,2362,2100,1158.5,149,10.3358823529411,tensor([[10.2422]])
1083,2362,2100,1154.5,149,10.3358823529411,tensor([[10.2424]])
1084,2251,2085,1776,123,9.675490196078044,tensor([[10.2143]])
1085,2251,2085,1768,123,9.295764705882448,tensor([[10.2147]])
1086,3755,2074,1580.5,146,10.1542745098036,tensor([[10.2231]])
1087,3755,2074,1573.5,146,9.725019607843478,tensor([[10.2235]])
1088,2170,2070,672,151,10.4349411764706,tensor([[10.2642]])
1089,2170,2070,670,151,10.28635294117612,tensor([[10.2643]])
1090,3224,2063,744,150,10.2533333333331,tensor([[10.2609]])
1091,3224,2063,741,150,9.857098039215543,tensor([[10.2611]])
1092,3563,2060,824,152,10.3358823529411,tensor([[10.2573]])
1093,3563,2060,821,152,10.28635294117612,tensor([[10.2574]])
1094,2941,2066,1447,151,10.53399999999965,tensor([[10.2292]])
1095,2941,2066,1444,151,9.906627450980068,tensor([[10.2293]])
1096,2107,2062,1471,148,10.28635294117612,tensor([[10.2281]])
1097,2107,2062,1467.5,148,10.20380392156858,tensor([[10.2282]])
1098,3347,2055,1536.5,149,10.17078431372511,tensor([[10.2251]])
1099,3347,2055,1531.5,149,10.20380392156858,tensor([[10.2254]])
1100,2199,2047,822.5,148,9.923137254901576,tensor([[10.2574]])
1101,2199,2047,819,148,10.17078431372511,tensor([[10.2575]])
1102,2379,2044,706,147,10.23682352941159,tensor([[10.2626]])
1103,2379,2044,704.5,147,10.40192156862759,tensor([[10.2627]])
1104,2037,2042,2312,153,10.18729411764707,tensor([[10.1901]])
1105,2037,2042,2305.5,153,10.20380392156858,tensor([[10.1904]])
1106,2556,2012,868.5,149,10.30286274509808,tensor([[10.2553]])
1107,2556,2012,866.5,149,10.23682352941159,tensor([[10.2554]])
1108,3811,1994,2207.5,147,10.2533333333331,tensor([[10.1948]])
1109,3811,1994,2199.5,147,10.40192156862759,tensor([[10.1952]])
1110,3606,1937,865,151,10.28635294117612,tensor([[10.2555]])
1111,3606,1937,863,151,10.35239215686261,tensor([[10.2555]])
1112,3993,1936,1166,155,10.53399999999965,tensor([[10.2419]])
1113,3993,1936,1163,155,10.66607843137263,tensor([[10.2420]])
1114,3522,1931,713,152,9.873607843137052,tensor([[10.2623]])
1115,3522,1931,710,152,10.26984313725507,tensor([[10.2625]])
1116,3317,1927,1526.5,153,10.28635294117612,tensor([[10.2256]])
1117,3317,1927,1520.5,153,10.31937254901959,tensor([[10.2259]])
1118,3410,1916,895.5,151,10.3358823529411,tensor([[10.2541]])
1119,3410,1916,892,151,10.30286274509808,tensor([[10.2542]])
1120,2738,1915,1468,150,10.28635294117612,tensor([[10.2282]])
1121,2738,1915,1461.5,150,10.50098039215663,tensor([[10.2285]])
1122,2574,1898,2013.5,145,9.840588235294035,tensor([[10.2036]])
1123,2574,1898,2008,145,10.20380392156858,tensor([[10.2038]])
1124,2362,1858,798.5,149,9.36180392156848,tensor([[10.2585]])
1125,2362,1858,796,149,10.2533333333331,tensor([[10.2586]])
1126,2180,1857,1006,151,10.36890196078411,tensor([[10.2491]])
1127,2180,1857,1002.5,151,10.36890196078411,tensor([[10.2492]])
1128,3941,1873,1967,152,10.53399999999965,tensor([[10.2057]])
1129,3941,1873,1961.5,152,10.53399999999965,tensor([[10.2059]])
1130,3557,1841,870.5,154,10.28635294117612,tensor([[10.2552]])
1131,3557,1841,867.5,154,10.36890196078411,tensor([[10.2553]])
1132,3135,1844,1048.5,155,10.46796078431362,tensor([[10.2472]])
1133,3135,1844,1045,155,9.923137254901576,tensor([[10.2473]])
1134,2324,1839,673,146,10.3358823529411,tensor([[10.2641]])
1135,2324,1839,670,146,10.28635294117612,tensor([[10.2643]])
1136,2276,1839,1713.5,152,10.48447058823513,tensor([[10.2171]])
1137,2276,1839,1707.5,152,10.51749019607814,tensor([[10.2174]])
1138,2538,1822,688,151,10.36890196078411,tensor([[10.2635]])
1139,2538,1822,686,151,10.31937254901959,tensor([[10.2635]])
1140,2131,1829,1767,145,9.295764705882448,tensor([[10.2147]])
1141,2131,1829,1761,145,9.592941176470504,tensor([[10.2150]])
1142,2627,1806,753,150,10.20380392156858,tensor([[10.2605]])
1143,2627,1806,749.5,150,10.35239215686261,tensor([[10.2607]])
1144,2400,1798,857,123,9.774549019608004,tensor([[10.2558]])
1145,2400,1798,851.5,123,9.312274509803956,tensor([[10.2561]])
1146,3448,1778,901.5,154,10.30286274509808,tensor([[10.2538]])
1147,3448,1778,898,154,10.3358823529411,tensor([[10.2540]])
1148,2161,1732,760.5,123,9.36180392156848,tensor([[10.2602]])
1149,2161,1732,757,123,9.857098039215543,tensor([[10.2603]])
1150,3823,1723,741.5,156,9.972666666666557,tensor([[10.2610]])
1151,3823,1723,740,156,10.50098039215663,tensor([[10.2611]])
1152,3734,1700,1103,154,10.03870588235304,tensor([[10.2447]])
1153,3734,1700,1100,154,10.02219607843153,tensor([[10.2448]])
1154,2438,1733,2021,152,9.394823529411497,tensor([[10.2032]])
1155,2438,1733,2012,152,10.20380392156858,tensor([[10.2037]])
1156,3352,1692,1334.5,144,10.17078431372511,tensor([[10.2343]])
1157,3352,1692,1328,144,10.1542745098036,tensor([[10.2345]])
1158,2768,1688,896.5,150,10.3358823529411,tensor([[10.2540]])
1159,2768,1688,892,150,10.30286274509808,tensor([[10.2542]])
1160,2477,1695,1006.5,152,10.45145098039211,tensor([[10.2491]])
1161,2477,1695,1002.5,152,10.36890196078411,tensor([[10.2492]])
1162,3256,1679,1027,147,10.3358823529411,tensor([[10.2481]])
1163,3256,1679,1022.5,147,10.26984313725507,tensor([[10.2483]])
1164,2421,1668,1177,142,9.691999999999553,tensor([[10.2414]])
1165,2421,1668,1169,142,10.18729411764707,tensor([[10.2417]])
1166,3409,1659,722,150,10.2533333333331,tensor([[10.2619]])
1167,3409,1659,719.5,150,10.28635294117612,tensor([[10.2620]])
1168,2278,1665,969.5,150,10.28635294117612,tensor([[10.2507]])
1169,2278,1665,963.5,150,10.41843137254909,tensor([[10.2510]])
1170,3725,1649,1166,158,10.53399999999965,tensor([[10.2419]])
1171,3725,1649,1163,158,10.66607843137263,tensor([[10.2420]])
1172,2550,1682,2296,148,10.3358823529411,tensor([[10.1908]])
1173,2550,1682,2286,148,10.38541176470562,tensor([[10.1913]])
1174,2326,1642,1035,150,10.48447058823513,tensor([[10.2478]])
1175,2326,1642,1030,150,10.00568627450957,tensor([[10.2480]])
1176,3652,1652,2294.5,156,10.3358823529411,tensor([[10.1909]])
1177,3652,1652,2287,156,10.40192156862759,tensor([[10.1912]])
1178,2382,1633,932,151,10.45145098039211,tensor([[10.2524]])
1179,2382,1633,929,151,10.4349411764706,tensor([[10.2526]])
1180,2418,1630,968.5,150,10.36890196078411,tensor([[10.2508]])
1181,2418,1630,965,150,10.30286274509808,tensor([[10.2509]])
1182,2630,1614,1083,153,10.30286274509808,tensor([[10.2456]])
1183,2630,1614,1078.5,153,10.31937254901959,tensor([[10.2458]])
1184,2562,1595,891,150,9.824078431372527,tensor([[10.2543]])
1185,2562,1595,887,150,9.857098039215543,tensor([[10.2545]])
1186,2455,1596,1065.5,149,10.2533333333331,tensor([[10.2464]])
1187,2455,1596,1061.5,149,10.26984313725507,tensor([[10.2466]])
1188,3548,1588,1676.5,156,10.40192156862759,tensor([[10.2188]])
1189,3548,1588,1671.5,156,10.51749019607814,tensor([[10.2190]])
1190,3314,1574,772.5,147,10.10474509803907,tensor([[10.2596]])
1191,3314,1574,767.5,147,10.38541176470562,tensor([[10.2599]])
1192,2827,1562,679.5,148,10.28635294117612,tensor([[10.2638]])
1193,2827,1562,677,148,10.38541176470562,tensor([[10.2639]])
1194,2624,1549,790.5,147,9.807568627451021,tensor([[10.2588]])
1195,2624,1549,784,147,10.20380392156858,tensor([[10.2591]])
1196,2381,1566,3784.5,151,10.3358823529411,tensor([[10.1236]])
1197,2381,1566,3771.5,151,10.3358823529411,tensor([[10.1242]])
1198,3743,1526,783.5,154,10.35239215686261,tensor([[10.2591]])
1199,3743,1526,781,154,10.4349411764706,tensor([[10.2593]])
1200,3172,1518,709,151,10.22031372549009,tensor([[10.2625]])
1201,3172,1518,706,151,10.23682352941159,tensor([[10.2626]])
1202,2405,1505,1339.5,153,10.53399999999965,tensor([[10.2340]])
1203,2405,1505,1336.5,153,10.31937254901959,tensor([[10.2342]])
1204,2616,1499,1143.5,141,10.30286274509808,tensor([[10.2429]])
1205,2616,1499,1139.5,141,9.741529411764532,tensor([[10.2431]])
1206,2563,1488,671.5,148,10.36890196078411,tensor([[10.2642]])
1207,2563,1488,667.5,148,9.923137254901576,tensor([[10.2644]])
1208,2970,1460,884.5,150,10.18729411764707,tensor([[10.2546]])
1209,2970,1460,880,150,9.857098039215543,tensor([[10.2548]])
1210,3715,1462,1423.5,153,9.708509803921515,tensor([[10.2302]])
1211,3715,1462,1417.5,153,10.20380392156858,tensor([[10.2305]])
1212,3325,1457,1128.5,146,10.2533333333331,tensor([[10.2436]])
1213,3325,1457,1124,146,10.31937254901959,tensor([[10.2438]])
1214,2694,1451,861,123,9.758039215686496,tensor([[10.2556]])
1215,2694,1451,859,123,9.857098039215543,tensor([[10.2557]])
1216,2563,1440,848.5,151,10.30286274509808,tensor([[10.2562]])
1217,2563,1440,844.5,151,10.36890196078411,tensor([[10.2564]])
1218,2866,1429,798.5,146,9.36180392156848,tensor([[10.2585]])
1219,2866,1429,793.5,146,10.18729411764707,tensor([[10.2587]])
1220,2645,1437,1662.5,147,10.36890196078411,tensor([[10.2194]])
1221,2645,1437,1657.5,147,10.28635294117612,tensor([[10.2197]])
1222,2417,1440,2065.5,150,9.444352941176476,tensor([[10.2012]])
1223,2417,1440,2060.5,150,9.444352941176476,tensor([[10.2015]])
1224,3675,1430,1681.5,146,10.3358823529411,tensor([[10.2186]])
1225,3675,1430,1675.5,146,10.51749019607814,tensor([[10.2188]])
1226,3445,1404,945,153,10.3358823529411,tensor([[10.2518]])
1227,3445,1404,942,153,10.26984313725507,tensor([[10.2520]])
1228,2694,1383,797.5,150,9.906627450980068,tensor([[10.2585]])
1229,2694,1383,794.5,150,9.444352941176476,tensor([[10.2586]])
1230,3524,1382,1630.5,151,10.53399999999965,tensor([[10.2209]])
1231,3524,1382,1625.5,151,10.50098039215663,tensor([[10.2211]])
1232,3177,1373,755.5,151,10.22031372549009,tensor([[10.2604]])
1233,3177,1373,752,151,10.2533333333331,tensor([[10.2606]])
1234,2502,1376,1190,123,9.840588235294035,tensor([[10.2408]])
1235,2502,1376,1185.5,123,9.857098039215543,tensor([[10.2410]])
1236,2546,1345,967,153,9.824078431372527,tensor([[10.2508]])
1237,2546,1345,964,153,10.38541176470562,tensor([[10.2510]])
1238,3676,1332,859,148,9.857098039215543,tensor([[10.2557]])
1239,3676,1332,855.5,148,10.23682352941159,tensor([[10.2559]])
1240,3615,1325,1335.5,151,10.46796078431362,tensor([[10.2342]])
1241,3615,1325,1328.5,151,10.17078431372511,tensor([[10.2345]])
1242,3012,1312,809.5,152,10.3358823529411,tensor([[10.2580]])
1243,3012,1312,807,152,10.2533333333331,tensor([[10.2581]])
