x,y,area,height
934,2061,26.57,15.42396078431375
2766,2035,0.58,1.576039215686251
6965,2035,4.61,12.42396078431375
5558,2036,5.25,21.42396078431375
1799,2021,0.04,6.423960784313749
1241,2042,16.16,20.42396078431375
197,2024,0.27,17.42396078431375
4503,2027,2.28,11.42396078431375
4092,2029,7.365,14.42396078431375
3396,2049,33.03,17.42396078431375
2760,2015,0.655,1.576039215686251
1768,2014,0.705,1.423960784313749
190,2013,0.06,15.42396078431375
3739,2011,0.555,4.423960784313749
438,2013,2.89,13.42396078431375
263,2022,3.885,27.42396078431375
6286,2023,31.355,15.42396078431375
5028,2009,2.84,15.42396078431375
4603,2037,13.58,3.423960784313749
4552,2008,1.215,12.42396078431375
4248,2015,4.955,6.423960784313749
2472,2006,1.86,1.576039215686251
881,2006,1.53,8.423960784313749
6383,2011,26.375,10.42396078431375
4642,2017,11.17,14.42396078431375
3680,2012,9.805,10.42396078431375
610,2021,27.09,14.42396078431375
5786,2015,29.285,16.42396078431375
5639,1984,0.06,11.42396078431375
3884,1984,0.04,3.423960784313749
694,2000,4.955,18.42396078431375
318,1984,0.2,15.42396078431375
6749,1988,6.86,7.423960784313749
6349,1977,0.04,2.423960784313749
6170,2015,28.87,12.42396078431375
5091,2022,22.085,12.42396078431375
4997,1978,0.325,9.423960784313749
2165,1992,9.365,22.42396078431375
6806,2002,24.685,17.42396078431375
5882,1972,1.145,7.423960784313749
5800,1969,0.06,2.423960784313749
4135,1986,7.195,16.42396078431375
417,1969,0.06,10.42396078431375
139,1978,2.425,22.42396078431375
6968,1976,2.48,7.423960784313749
6643,1995,34.89,22.42396078431375
4181,2012,38.12,19.42396078431375
3824,1978,8.785,8.423960784313749
1023,1976,8.24,19.42396078431375
5786,1955,0.04,4.423960784313749
4524,1977,6.07,16.42396078431375
4258,1971,4.55,15.42396078431375
3807,1955,0.2,0.4239607843137492
3364,1955,0.07000000000000001,4.423960784313749
2099,1975,10.54,21.42396078431375
1280,1955,0.04,0.5760392156862508
6764,1954,0.51,4.423960784313749
6656,1951,1.85,8.423960784313749
5220,1952,0.445,15.42396078431375
3159,1973,17.29,17.42396078431375
3035,1951,0.3,0.4239607843137492
771,1958,6.32,16.42396078431375
6708,1950,3.26,5.423960784313749
5160,1944,1,16.42396078431375
4883,1974,33.21,21.42396078431375
4264,1940,0.04,7.423960784313749
3545,1965,21.05,17.42396078431375
3382,1959,6.025,19.42396078431375
2940,1940,0.06,1.576039215686251
6806,1936,0.9,4.423960784313749
3826,1942,1.37,0.5760392156862508
313,1939,2.335,20.42396078431375
5562,1931,9.414999999999999,18.42396078431375
4131,1925,0.73,8.423960784313749
3273,1948,24.265,21.42396078431375
689,1934,6.305,22.42396078431375
548,1918,0.06,9.423960784313749
6967,1907,1.1,9.423960784313749
6382,1910,0.68,3.423960784313749
6154,1926,9.35,13.42396078431375
5376,1910,0.66,13.42396078431375
6630,1910,5.62,15.42396078431375
6257,1917,11.69,10.42396078431375
5979,1937,22.735,12.42396078431375
4540,1922,12.02,18.42396078431375
3944,1966,82.91,5.423960784313749
3853,1923,9.449999999999999,17.42396078431375
943,1896,0.06,11.42396078431375
380,1896,0.04,11.42396078431375
5762,1930,17.37,18.42396078431375
3628,1901,4.895,16.42396078431375
3092,1926,35.46,16.42396078431375
917,1919,25.575,10.42396078431375
6096,1894,6.64,9.423960784313749
4681,1934,25.82,22.42396078431375
4355,1919,43.75,24.42396078431375
3181,1885,0.54,6.423960784313749
559,1882,0.18,11.42396078431375
511,1906,14.73,24.42396078431375
5283,1876,0.415,15.42396078431375
2852,1874,0.09,1.576039215686251
2838,1874,0.06,1.576039215686251
1999,1913,32.845,8.423960784313749
840,1912,30.19,33.42396078431375
5130,1878,5.275,20.42396078431375
3467,1898,35.31,26.42396078431375
2951,1900,17.63,2.576039215686251
2933,1860,0.04,2.576039215686251
2918,1860,0.06,1.576039215686251
6634,1852,0.51,3.423960784313749
6023,1866,7.025,7.423960784313749
4961,1864,6.25,23.42396078431375
4799,1891,19.84,19.42396078431375
3679,1852,0.06,10.42396078431375
6898,1879,25.61,20.42396078431375
6176,1853,1.845,6.423960784313749
4630,1853,2.235,15.42396078431375
3564,1871,20.915,20.42396078431375
2830,1845,0.06,1.576039215686251
2418,1869,13.71,12.42396078431375
4115,1852,6.33,20.42396078431375
3794,1859,11.39,14.42396078431375
3688,1842,0.415,13.42396078431375
828,1851,4.91,16.42396078431375
404,1860,19.675,32.42396078431375
6733,1873,60.735,10.42396078431375
6398,1837,0.49,7.423960784313749
6334,1847,9.960000000000001,12.42396078431375
5927,1877,23.755,11.42396078431375
6137,1846,11.89,13.42396078431375
5781,1852,15.635,17.42396078431375
2998,1870,26.08,6.423960784313749
6437,1854,18.44,9.423960784313749
5868,1826,10.955,17.42396078431375
4043,1850,37.175,26.42396078431375
3948,1818,6.72,11.42396078431375
1722,1825,7.34,9.423960784313749
4564,1801,0.04,3.423960784313749
6066,1826,23.135,22.42396078431375
5504,1797,0.9,14.42396078431375
4617,1800,3.525,16.42396078431375
3714,1816,13.34,27.42396078431375
4205,1816,25.785,24.42396078431375
3845,1808,9.205,13.42396078431375
3264,1796,4.335,13.42396078431375
102,1790,0.3,24.42396078431375
5793,1779,0.04,6.423960784313749
4696,1820,28.815,19.42396078431375
3662,1790,5.425,22.42396078431375
3314,1799,11.13,20.42396078431375
5703,1796,8.15,19.42396078431375
4546,1783,2.4,4.423960784313749
4486,1790,5.425,10.42396078431375
3211,1781,6.57,11.42396078431375
3037,1810,30.07,20.42396078431375
2457,1772,0.06,3.423960784313749
0,1772,0.02,22.42396078431375
6242,1803,36.995,19.42396078431375
4644,1764,0.09,10.42396078431375
2921,1807,34.17,11.42396078431375
2166,1815,41.59,8.423960784313749
6654,1792,26.945,11.42396078431375
6129,1765,1.765,6.423960784313749
5813,1767,3.5,5.423960784313749
5562,1770,1.675,11.42396078431375
5551,1757,0.06,9.423960784313749
3911,1783,14.26,21.42396078431375
6122,1750,0.04,6.423960784313749
3260,1759,2.655,10.42396078431375
576,1777,15.265,14.42396078431375
6062,1764,12.01,11.42396078431375
4370,1775,25.365,21.42396078431375
2966,1743,0.2,0.5760392156862508
4,1748,0.905,22.42396078431375
3750,1755,12.165,15.42396078431375
6897,1728,0.06,8.423960784313749
5058,1735,4.08,22.42396078431375
3988,1741,3.46,11.42396078431375
3351,1749,15.035,13.42396078431375
6562,1726,0.325,7.423960784313749
5080,1717,1,17.42396078431375
4618,1733,7.51,17.42396078431375
1303,1727,5.695,12.42396078431375
1083,1750,28.875,32.42396078431375
402,1713,0.06,13.42396078431375
337,1721,2.61,19.42396078431375
6342,1721,5.255,13.42396078431375
5968,1706,0.06,8.423960784313749
4433,1726,13.86,12.42396078431375
3580,1710,0.9,12.42396078431375
2448,1737,19.185,20.42396078431375
6507,1707,3.745,15.42396078431375
5976,1699,0.04,9.423960784313749
5419,1712,3.04,14.42396078431375
5244,1702,0.27,13.42396078431375
4674,1699,0.04,11.42396078431375
4174,1719,8.445,14.42396078431375
2999,1699,0.04,0.5760392156862508
2213,1732,35.54,23.42396078431375
1174,1702,0.9,8.423960784313749
5464,1695,0.2,12.42396078431375
4666,1691,0.09,10.42396078431375
182,1715,12.915,27.42396078431375
6122,1684,0.04,9.423960784313749
5197,1692,1.845,20.42396078431375
2000,1684,0.18,3.423960784313749
630,1724,28.285,18.42396078431375
6115,1677,0.04,9.423960784313749
4685,1680,0.9,15.42396078431375
3472,1703,17.885,26.42396078431375
1694,1710,18.68,11.42396078431375
263,1684,1.78,19.42396078431375
4045,1669,0.06,12.42396078431375
3887,1690,18.51,17.42396078431375
3193,1700,20.93,18.42396078431375
2516,1703,27.78,21.42396078431375
2086,1707,30.28,22.42396078431375
6865,1677,3.93,17.42396078431375
5603,1666,0.2,11.42396078431375
278,1666,0.2,19.42396078431375
175,1662,0.06,17.42396078431375
5795,1694,32.05,22.42396078431375
4404,1677,11.305,10.42396078431375
3898,1655,0.34,13.42396078431375
3382,1685,12.065,15.42396078431375
3126,1673,10.61,18.42396078431375
1199,1668,3.035,9.423960784313749
3317,1671,13.285,22.42396078431375
6212,1646,1.77,5.423960784313749
6064,1674,31.95,20.42396078431375
4703,1651,2.445,13.42396078431375
3253,1653,7.445,19.42396078431375
1204,1642,0.365,9.423960784313749
5074,1638,0.325,17.42396078431375
4456,1652,10.5,15.42396078431375
3790,1669,15.86,16.42396078431375
2565,1649,5.425,7.423960784313749
1276,1668,23.34,14.42396078431375
996,1668,19.31,28.42396078431375
4743,1625,0.27,16.42396078431375
4495,1636,2.42,6.423960784313749
5915,1639,11.13,14.42396078431375
5149,1618,0.04,13.42396078431375
4285,1634,4.35,16.42396078431375
4164,1626,1.925,15.42396078431375
603,1625,1.53,14.42396078431375
3636,1636,8.52,13.42396078431375
1774,1652,47.82,15.42396078431375
6956,1636,19.75,29.42396078431375
6372,1647,30.42,20.42396078431375
4001,1631,15.815,17.42396078431375
3283,1628,9.5,22.42396078431375
2482,1629,24.25,18.42396078431375
1138,1632,19.74,30.42396078431375
721,1628,14.84,27.42396078431375
6865,1618,6.81,19.42396078431375
6217,1600,0.2,13.42396078431375
4711,1609,5.525,18.42396078431375
4624,1611,3.84,9.423960784313749
2101,1627,19.775,16.42396078431375
627,1610,2.895,18.42396078431375
5719,1614,14.545,17.42396078431375
3697,1598,3.18,14.42396078431375
3012,1625,48.385,23.42396078431375
373,1610,5.615,22.42396078431375
4385,1602,9.470000000000001,3.423960784313749
2305,1618,32.24,22.42396078431375
525,1607,8.914999999999999,21.42396078431375
6111,1578,1,9.423960784313749
5154,1579,0.445,14.42396078431375
2049,1585,6.24,15.42396078431375
6644,1591,18.785,22.42396078431375
3935,1592,16.755,16.42396078431375
1927,1596,33.28,23.42396078431375
965,1571,0.3,14.42396078431375
58,1571,0.3,15.42396078431375
6588,1574,7.385,11.42396078431375
5731,1560,0.2,4.423960784313749
3885,1571,5.2,25.42396078431375
3599,1576,6.875,11.42396078431375
5609,1574,9.605,19.42396078431375
4418,1570,8.630000000000001,8.423960784313749
6734,1571,21.395,26.42396078431375
6539,1623,56.07,6.423960784313749
5813,1560,4.8,4.423960784313749
3539,1573,11.345,10.42396078431375
3106,1559,2.74,7.423960784313749
6447,1578,24.735,17.42396078431375
5405,1538,0.04,13.42396078431375
3483,1554,8.210000000000001,9.423960784313749
929,1557,12.94,22.42396078431375
366,1543,1.285,23.42396078431375
4584,1555,11.715,10.42396078431375
4133,1541,3.91,13.42396078431375
3606,1530,0.06,6.423960784313749
3135,1542,3.43,14.42396078431375
1491,1873,1495,2.576039215686251
104,1532,0.515,14.42396078431375
5970,1537,7.52,16.42396078431375
5769,1547,10.76,12.42396078431375
4388,1534,4.23,13.42396078431375
4298,1540,6.045,15.42396078431375
1102,1532,3.255,16.42396078431375
4093,1551,21.99,16.42396078431375
3706,1552,14.41,18.42396078431375
3653,1516,0.18,8.423960784313749
1014,1533,5.955,21.42396078431375
311,1523,1.7,20.42396078431375
62,1519,0.9,18.42396078431375
6671,1515,0.05,9.423960784313749
6230,1522,3.435,11.42396078431375
5932,1508,0.06,7.423960784313749
2216,1516,3.06,5.423960784313749
884,1518,3.835,20.42396078431375
6071,1505,0.2,9.423960784313749
3954,1508,1.78,22.42396078431375
3288,1520,9.494999999999999,19.42396078431375
1192,1501,0.04,8.423960784313749
1164,1520,12.66,18.42396078431375
647,1524,11.155,12.42396078431375
78,1503,0.495,18.42396078431375
6162,1510,8.34,20.42396078431375
5873,1494,0.06,5.423960784313749
4757,1501,1.85,24.42396078431375
4534,1523,14.675,11.42396078431375
4049,1502,3.695,20.42396078431375
2527,1518,13.205,20.42396078431375
778,1506,7.365,21.42396078431375
6292,1502,3.48,9.423960784313749
3249,1488,0.515,12.42396078431375
3631,5141,181998.185,2.576039215686251
5814,1496,9.005000000000001,13.42396078431375
3363,1502,11.085,19.42396078431375
3454,1498,17.385,27.42396078431375
2405,1510,25.185,19.42396078431375
640,1475,0.9,10.42396078431375
6674,1486,15.12,26.42396078431375
6219,1472,2.48,15.42396078431375
3520,1502,18.045,13.42396078431375
1613,1489,21.225,25.42396078431375
1462,1489,15.66,16.42396078431375
684,1475,2.88,11.42396078431375
6081,1462,1.145,17.42396078431375
4696,1457,0.06,12.42396078431375
4097,1464,0.51,9.423960784313749
752,1468,6.125,18.42396078431375
5655,1468,9.244999999999999,30.42396078431375
4008,1450,0.04,12.42396078431375
1061,1468,10.22,15.42396078431375
980,1474,14.785,6.423960784313749
587,1468,9.205,19.42396078431375
372,1470,7.51,22.42396078431375
6217,1443,0.04,12.42396078431375
4368,1457,6.62,10.42396078431375
2335,1487,22.56,10.42396078431375
821,1448,0.395,13.42396078431375
239,1455,4.08,14.42396078431375
6176,1463,8.32,22.42396078431375
5047,1454,8.875,26.42396078431375
2250,1462,10.23,17.42396078431375
895,1452,5.445,25.42396078431375
175,1435,0.09,17.42396078431375
4054,1452,16.385,33.42396078431375
3969,1441,7.985,31.42396078431375
2969,1441,3.11,14.42396078431375
834,1428,0.04,13.42396078431375
6634,1430,2.55,18.42396078431375
5944,1446,7.345,11.42396078431375
5871,1443,10.215,13.42396078431375
4496,1428,0.49,5.423960784313749
3721,1453,25.745,31.42396078431375
3157,1457,38.11,15.42396078431375
1129,1444,9.960000000000001,22.42396078431375
417,1421,0.04,12.42396078431375
2842,1447,24.905,25.42396078431375
2194,1443,19.82,25.42396078431375
812,1413,0.06,13.42396078431375
424,1413,0.06,11.42396078431375
6239,1406,0.04,15.42396078431375
2512,1444,26.83,21.42396078431375
2282,1406,0.04,2.423960784313749
470,1413,2.62,15.42396078431375
6213,1418,7.175,23.42396078431375
638,1416,5.005,19.42396078431375
596,1399,0.2,14.42396078431375
6505,1414,12.51,24.42396078431375
3386,1391,0.09,7.423960784313749
6948,1384,0.06,14.42396078431375
4850,1391,2.135,21.42396078431375
4594,1403,7.715,13.42396078431375
3513,1403,11.4,23.42396078431375
279,1400,8.57,16.42396078431375
4410,1387,1.92,8.423960784313749
3015,1385,2.55,17.42396078431375
6619,1373,1.7,18.42396078431375
4015,1369,0.09,15.42396078431375
1890,1472,122.555,21.42396078431375
1323,1394,9.145,5.423960784313749
95,1376,0.34,20.42396078431375
6957,1368,2.615,18.42396078431375
4425,1362,0.04,1.576039215686251
4033,1382,3.35,14.42396078431375
3795,1394,16.675,23.42396078431375
3488,1372,1.85,9.423960784313749
6735,1363,2.405,23.42396078431375
6684,1393,18.02,12.42396078431375
6198,1373,6.3,19.42396078431375
4805,1355,0.06,10.42396078431375
4388,1355,0.06,2.576039215686251
3111,1384,24.355,23.42396078431375
1485,1380,14.77,12.42396078431375
1382,1410,41.755,26.42396078431375
998,1368,1.675,12.42396078431375
409,1358,0.27,11.42396078431375
5392,1353,3.595,20.42396078431375
2322,1375,15.535,14.42396078431375
2191,1362,7.93,15.42396078431375
3556,1363,10.93,16.42396078431375
2639,1385,35.885,8.423960784313749
369,1359,6.755,16.42396078431375
4301,1333,0.04,1.576039215686251
2747,1356,12.515,17.42396078431375
2546,1353,13.44,18.42396078431375
1856,1346,11.335,21.42396078431375
1122,1354,12.64,19.42396078431375
5527,1334,1.265,19.42396078431375
4198,1401,63.775,8.423960784313749
4090,1331,0.365,5.423960784313749
3396,1356,20.525,9.423960784313749
3350,1326,0.04,11.42396078431375
1210,1400,55.735,11.42396078431375
5755,1347,10.97,16.42396078431375
4359,1318,0.09,2.576039215686251
4332,1336,6.605,11.42396078431375
3781,1318,0.09,11.42396078431375
4374,1311,0.04,2.576039215686251
4337,1311,0.08,2.576039215686251
3289,1343,25.34,33.42396078431375
2144,1366,36.37,25.42396078431375
2081,1338,8.99,7.423960784313749
4308,1304,0.04,1.576039215686251
4269,1318,9.01,10.42396078431375
2845,1304,0.04,3.423960784313749
505,1304,0.04,20.42396078431375
175,1304,0.06,17.42396078431375
33,1318,5.735,23.42396078431375
6087,1316,6.955,17.42396078431375
4681,1333,19.965,12.42396078431375
4454,1296,0.11,2.576039215686251
3542,1310,7.665,18.42396078431375
2725,1318,7.815,12.42396078431375
6076,1291,0.385,15.42396078431375
4757,1323,21.405,13.42396078431375
4513,1289,0.04,1.576039215686251
4290,1289,0.2,1.576039215686251
981,1309,8.824999999999999,15.42396078431375
849,1300,4.935,28.42396078431375
3767,1289,0.34,12.42396078431375
3363,1296,3.475,20.42396078431375
2940,1282,0.06,7.423960784313749
426,1311,13.345,14.42396078431375
332,1298,1.565,12.42396078431375
6309,1306,21.305,35.42396078431375
5919,1296,12.295,23.42396078431375
4484,1274,0.06,1.576039215686251
3944,1294,10.35,23.42396078431375
3372,1274,0.06,10.42396078431375
2185,1292,13.04,18.42396078431375
1633,1298,8.795,12.42396078431375
439,1274,0.06,16.42396078431375
6416,1293,17.355,29.42396078431375
3464,1279,4.885,12.42396078431375
1158,1303,14.81,11.42396078431375
4257,1260,0.04,1.576039215686251
3338,1277,6.515,17.42396078431375
2567,1277,13.415,8.423960784313749
1345,1284,13.185,18.42396078431375
548,1260,0.06,18.42396078431375
4279,1259,0.05,1.576039215686251
4568,1296,43.66,8.423960784313749
3603,1274,14.35,18.42396078431375
2301,1282,20.32,11.42396078431375
572,1254,0.5649999999999999,18.42396078431375
4271,1252,0.13,1.576039215686251
3511,1264,9.57,22.42396078431375
2041,1266,10.505,14.42396078431375
2001,1261,4.495,11.42396078431375
1027,1267,3.205,14.42396078431375
6072,1239,0.365,16.42396078431375
1892,1271,14.275,19.42396078431375
980,1238,0.04,19.42396078431375
5704,1279,31.725,25.42396078431375
4681,1238,3.06,15.42396078431375
2658,1256,14.335,13.42396078431375
5667,1231,2.405,18.42396078431375
2379,1244,15.34,7.423960784313749
1272,1240,4.55,11.42396078431375
1063,1243,7.65,22.42396078431375
4703,1216,0.04,8.423960784313749
4213,1216,0.04,1.576039215686251
4165,1216,0.18,1.423960784313749
1840,1233,6.95,14.42396078431375
1053,1216,0.04,15.42396078431375
798,1253,37.495,1.576039215686251
4220,1208,0.09,1.576039215686251
3466,1220,3.445,14.42396078431375
2789,1228,11.83,19.42396078431375
1485,1246,22.735,23.42396078431375
1046,1208,0.06,16.42396078431375
4753,1224,7.015,13.42396078431375
4242,1201,0.04,0.5760392156862508
4092,1217,4.57,9.423960784313749
3728,1224,9.385,15.42396078431375
3425,1229,5.775,14.42396078431375
1131,1203,0.365,17.42396078431375
4533,1208,7.28,18.42396078431375
4454,1194,0.06,2.576039215686251
3549,1215,10.705,8.423960784313749
6301,1187,0.18,20.42396078431375
5158,1192,2.38,24.42396078431375
2845,1208,9.32,12.42396078431375
2685,1200,7.175,13.42396078431375
1986,1198,2.765,6.423960784313749
307,1200,3.105,18.42396078431375
5259,1179,0.06,17.42396078431375
4447,1179,0.06,2.576039215686251
2622,1198,7.515,11.42396078431375
2169,1204,17.645,21.42396078431375
1207,1195,8.15,13.42396078431375
22,1179,0.06,22.42396078431375
6119,1188,5.74,20.42396078431375
5827,1177,0.555,16.42396078431375
2286,1184,3.33,7.423960784313749
6587,1180,6.085,20.42396078431375
6393,1165,0.04,22.42396078431375
3776,1189,11.025,32.42396078431375
3389,1185,12.67,29.42396078431375
1930,1200,30.185,26.42396078431375
1858,1185,6.52,17.42396078431375
1382,1176,4.84,13.42396078431375
4604,1172,6.81,14.42396078431375
3894,1176,11.195,33.42396078431375
3756,1166,1.145,15.42396078431375
2451,1240,48.155,15.42396078431375
4432,1150,0.06,2.576039215686251
3843,1159,1.145,20.42396078431375
1695,1193,39.07,23.42396078431375
0,1157,0.17,26.42396078431375
6146,1148,0.385,16.42396078431375
6129,1143,0.06,16.42396078431375
4418,1143,0.04,2.576039215686251
4242,1143,0.04,1.576039215686251
2852,1161,3.57,8.423960784313749
1466,1146,0.8100000000000001,5.423960784313749
3618,1159,10.975,13.42396078431375
3467,1148,4.78,14.42396078431375
1542,1192,46.45,20.42396078431375
1176,1152,4.065,16.42396078431375
6528,1132,1,22.42396078431375
4399,1128,0.18,2.576039215686251
2900,1149,14.92,21.42396078431375
2374,1141,4.42,14.42396078431375
6151,1121,0.06,16.42396078431375
6124,1126,1.475,19.42396078431375
5779,1143,11.78,23.42396078431375
4388,1113,0.09,2.576039215686251
4363,1222,258.15,2.576039215686251
4091,1143,20.51,19.42396078431375
3684,1156,22.94,15.42396078431375
2672,1138,20.155,13.42396078431375
829,1134,3.955,26.42396078431375
4677,1119,1.675,18.42396078431375
3104,1114,1.845,25.42396078431375
2048,1148,29.27,8.423960784313749
4533,1125,12.6,16.42396078431375
2741,1110,4.3,11.42396078431375
2166,1118,9.755000000000001,16.42396078431375
1792,1131,16.235,14.42396078431375
1086,1102,0.9,11.42396078431375
314,1119,10.265,18.42396078431375
1101,1091,0.3,9.423960784313749
6210,1106,13.015,27.42396078431375
5717,1086,0.405,14.42396078431375
1183,1100,4.06,11.42396078431375
2666,1084,1.89,1.423960784313749
4245,1104,26.36,16.42396078431375
2256,1080,4.365,13.42396078431375
1039,1080,3.275,18.42396078431375
703,1075,3.27,26.42396078431375
3542,1075,9.154999999999999,16.42396078431375
2530,1077,16.405,13.42396078431375
1409,1091,27.21,17.42396078431375
1091,1060,0.325,9.423960784313749
6437,1068,4.88,30.42396078431375
6422,1048,0.04,22.42396078431375
5252,1048,0.04,22.42396078431375
3843,1065,10.48,16.42396078431375
3462,1071,10.825,22.42396078431375
3258,1088,52.34,30.42396078431375
2844,1083,31.33,17.42396078431375
4546,1057,7.27,9.423960784313749
2437,1049,1.145,7.423960784313749
1750,1070,23.02,24.42396078431375
1231,1063,11.025,15.42396078431375
247,1058,11.05,23.42396078431375
4489,1050,4.885,13.42396078431375
3015,1062,20.98,30.42396078431375
2689,1049,7.185,13.42396078431375
1335,1061,20.41,15.42396078431375
331,1049,6.2,17.42396078431375
3613,1039,6.375,13.42396078431375
3486,1031,0.345,6.423960784313749
2569,1045,11.91,13.42396078431375
2403,1092,39.72,10.42396078431375
1214,1026,0.04,4.423960784313749
3787,1026,2.335,9.423960784313749
5642,1282,1687,2.576039215686251
5814,1496,10.935,13.42396078431375
5655,1469,10.875,30.42396078431375
5527,1334,1.915,19.42396078431375
5755,1347,13.01,16.42396078431375
5705,1280,34.995,25.42396078431375
5667,1231,3.095,18.42396078431375
5058,1012,0.555,23.42396078431375
4359,1019,3.11,4.423960784313749
2948,1029,6.935,18.42396078431375
1134,1025,5.735,17.42396078431375
6062,1019,3.635,20.42396078431375
5803,1012,2.065,17.42396078431375
3905,1021,4.51,11.42396078431375
2114,1061,43.71,16.42396078431375
1160,1005,0.345,7.423960784313749
496,1027,14.54,27.42396078431375
6262,1015,8.17,25.42396078431375
6163,1003,1.68,19.42396078431375
4603,1024,15.7,20.42396078431375
4501,1004,1.995,7.423960784313749
1266,1012,7.49,11.42396078431375
3957,1007,9.42,22.42396078431375
2898,994,1.645,12.42396078431375
2202,1001,3.595,13.42396078431375
671,1014,18.41,29.42396078431375
5929,1003,5.115,25.42396078431375
4564,999,9.685,13.42396078431375
3715,989,2.795,11.42396078431375
1194,983,2.655,12.42396078431375
4295,972,0.515,6.423960784313749
2871,980,6.72,11.42396078431375
2680,991,8.92,11.42396078431375
2132,971,1,10.42396078431375
165,974,1.78,22.42396078431375
3884,967,0.77,8.423960784313749
3247,983,6.97,16.42396078431375
5270,959,0.59,21.42396078431375
4124,959,6.64,14.42396078431375
1733,945,0.06,7.423960784313749
1702,977,11.475,16.42396078431375
1111,960,3.655,18.42396078431375
954,949,0.9,17.42396078431375
878,945,0.04,18.42396078431375
826,952,2.89,22.42396078431375
230,945,0.18,17.42396078431375
4465,962,12.11,13.42396078431375
3824,966,16.42,20.42396078431375
2424,961,8.369999999999999,12.42396078431375
1036,946,1.955,11.42396078431375
5501,938,2.235,23.42396078431375
3754,954,15.73,20.42396078431375
3568,972,13.85,12.42396078431375
3139,953,13.06,11.42396078431375
1338,931,0.06,5.423960784313749
1228,955,12.03,14.42396078431375
1379,946,16.115,8.423960784313749
443,946,11.32,19.42396078431375
4547,945,17.3,15.42396078431375
3966,938,13.715,9.423960784313749
195,921,0.515,22.42396078431375
3490,950,30.075,14.42396078431375
3032,909,0.2,6.423960784313749
2305,933,13.76,27.42396078431375
1437,938,11.295,12.42396078431375
951,909,0.04,11.42396078431375
4820,901,0.06,17.42396078431375
3548,921,7.115,16.42396078431375
2947,929,18.98,16.42396078431375
2796,926,18.775,11.42396078431375
2178,951,25.07,15.42396078431375
1309,925,12.295,20.42396078431375
1061,919,9.765000000000001,16.42396078431375
5885,898,1.21,20.42396078431375
4046,912,11.66,15.42396078431375
3396,906,1.975,12.42396078431375
2716,924,13.95,16.42396078431375
550,914,8.56,20.42396078431375
3364,887,0.06,10.42396078431375
1726,903,3.815,18.42396078431375
29,887,0.04,22.42396078431375
6947,904,5.64,24.42396078431375
6224,879,0.09,21.42396078431375
2341,892,2.645,18.42396078431375
838,897,8.1,20.42396078431375
6232,872,0.04,19.42396078431375
5834,876,1.215,17.42396078431375
1965,893,12.025,18.42396078431375
1809,885,6.295,15.42396078431375
375,874,1.255,18.42396078431375
4818,873,5.615,24.42396078431375
3617,879,9.785,12.42396078431375
3441,874,8.84,18.42396078431375
3390,865,3.455,14.42396078431375
3312,885,12.355,21.42396078431375
1552,867,4.525,20.42396078431375
4827,850,0.06,13.42396078431375
4166,890,33.215,21.42396078431375
1027,857,1.53,7.423960784313749
43,869,3.345,24.42396078431375
6946,847,0.415,19.42396078431375
5899,843,0.2,18.42396078431375
4195,846,0.9,0.4239607843137492
4030,843,0.04,2.423960784313749
4063,839,1,4.423960784313749
3034,845,3.995,11.42396078431375
2555,890,66.55500000000001,9.423960784313749
1429,843,2.015,5.423960784313749
110,839,0.2,20.42396078431375
6956,832,0.2,20.42396078431375
6971,821,0.08,20.42396078431375
6302,825,0.955,19.42396078431375
6112,822,0.395,19.42396078431375
5108,826,1.145,17.42396078431375
4398,834,3.995,21.42396078431375
986,835,9.404999999999999,13.42396078431375
1374,839,11.59,16.42396078431375
6971,806,0.08,21.42396078431375
6522,808,0.52,23.42396078431375
6488,815,2.485,27.42396078431375
3862,806,0.04,4.423960784313749
3813,845,35.155,20.42396078431375
2525,827,6.935,13.42396078431375
2255,839,19.02,26.42396078431375
2012,830,9.335000000000001,23.42396078431375
358,837,17.72,29.42396078431375
2187,808,6.57,18.42396078431375
1131,820,7.57,20.42396078431375
5222,792,0.06,18.42396078431375
4900,792,0.06,14.42396078431375
4248,811,10.22,16.42396078431375
2859,829,37.09,17.42396078431375
4209,795,2.5,7.423960784313749
4158,806,16.31,6.423960784313749
3950,799,11.59,19.42396078431375
3286,789,0.44,12.42396078431375
6803,1357,3585.435,1.576039215686251
6806,1936,1.3,4.423960784313749
6897,1879,28.11,20.42396078431375
6897,1728,0.18,8.423960784313749
6865,1677,5.05,17.42396078431375
6865,1617,8.07,19.42396078431375
6948,1384,0.18,14.42396078431375
6735,1363,3.095,23.42396078431375
6947,903,7.12,24.42396078431375
6240,785,2.745,23.42396078431375
3889,813,12.715,8.423960784313749
1544,801,14.555,19.42396078431375
6100,770,0.04,19.42396078431375
4716,792,9.135,19.42396078431375
4520,770,0.04,9.423960784313749
4038,782,4.11,11.42396078431375
3036,788,11.61,20.42396078431375
953,789,12.125,19.42396078431375
6367,772,1.065,22.42396078431375
5689,798,18.935,31.42396078431375
4476,762,0.09,7.423960784313749
3288,766,1,19.42396078431375
3088,782,6.465,17.42396078431375
2455,780,11.37,24.42396078431375
1902,762,0.06,14.42396078431375
6773,759,1.7,21.42396078431375
6334,759,0.2,20.42396078431375
4557,755,0.04,10.42396078431375
4484,755,0.04,8.423960784313749
3509,793,27.265,23.42396078431375
883,766,4.815,19.42396078431375
790,755,0.04,13.42396078431375
2117,806,49.26,15.42396078431375
1068,763,2.73,14.42396078431375
